Rotation_RPM,Vibration_RMS,Temperature_C,Air_Speed_m_s,Amperage_A,Time_Used_h,Failure
1585.730082047612,0.44529783496625663,117.80327051139305,0.5925784244842756,21.274496870050964,2079.4067596817504,0
1230.1854916529667,0.35054226989526893,86.23670023274053,0.5977395943905334,23.670966782882424,2158.356410844648,0
1601.3177144014037,0.1848415516638076,87.63222499238847,0.5843638566750231,24.31816678124763,1684.4650905109838,0
1393.0284447957902,0.23087191462860235,97.2394106633839,0.5060704474179594,24.025670519028754,2071.0870022072263,0
1781.1397274533554,0.2850737541939687,96.52898148731329,0.5940489355161109,24.540666441315537,1573.799774002073,0
1222.0957367130713,0.2439178377129711,90.57071982653683,0.5665758458772004,23.397735983912867,2502.687114402006,0
1404.8106337744207,0.43927424036653495,87.55378575591072,0.6405482796397531,24.250238797735662,2477.3279749169583,0
1621.888023852208,0.42829277730868054,88.2164825749603,0.5909541299978521,24.762446618394254,1723.2581471526642,0
1606.9775864077733,0.2155135643478887,109.22282109464894,0.6534653099827047,25.3914318248961,1617.0309973486412,0
1750.4461276989405,0.16029590998336432,92.79849224781493,0.6974342193958848,23.487586468746,2373.1447115206984,0
1754.6827407120904,0.4383433234210779,104.38702885980491,0.5960132014804712,24.864155025360237,1439.3962650178883,0
1421.0560846654125,0.3890970389948584,92.8068181770961,0.6887496535318768,26.69911498678743,1686.0385294726757,0
1569.8918765325343,0.3086214414576122,94.89925813766861,0.622155912805211,26.21787189182488,2242.4465571963606,0
1606.0443439842313,0.19484803365396924,79.67670933449764,0.5667074402120468,28.03455919734762,1791.8172783307243,0
1663.1097201289892,0.2833047425705249,103.3614586043019,0.584981477444305,23.074677508535522,1505.9146835770948,0
1759.3775166975752,0.22999558345253823,108.5633496941874,0.6865563627075904,23.302905176559644,1369.3522212858961,0
1524.9707583630873,0.44970256821950405,103.93238680714742,0.5563833295426384,28.849224853833135,1977.4570623203845,0
1220.7839938738337,0.18155364690371562,91.67064363535573,0.5786144182153871,28.92219306640608,2824.683919846521,0
1757.881684607627,0.32555711577379515,103.15851646970485,0.5754611243036918,28.52560195794107,1337.135552352453,0
1203.8616252254235,0.2199480362805951,100.51537624408043,0.5781824930426365,26.94210994133232,1876.9777891689748,0
1784.0410019535916,0.21945781786850543,88.84606919690988,0.6861215224239967,26.844959105093427,2376.8740204505466,0
1476.5261376900667,0.5056820419774282,96.65979143309163,0.6226632518522035,22.455492750537314,2746.8129320371427,1
1694.466163263153,0.2914280760862401,100.75702749662632,0.6424101709870426,25.19132413809775,2685.783120791252,0
1502.9254623724933,0.27198888845113317,88.72992941925045,0.6167337876718405,24.73288412525115,894.3635274219539,0
1617.620891401071,0.2185913836296916,106.35286548710602,0.5891522526772329,25.154055731903963,1266.996378601694,0
1523.0789556374068,0.41643581972251836,98.38657971910233,0.6348531192456689,22.723010549538145,1618.7021018686,0
1702.7248201129828,0.5102304963881118,98.74202088976904,0.6251460859219582,21.71762728888536,1895.2038933821211,1
1687.2046617649146,0.2009627298361899,100.86646818734657,0.636098234192024,25.82799334933682,1621.5185945743156,0
1211.2013489044732,0.3984927987449539,101.37934180660372,0.5804353489752181,22.70106136746756,1267.7038066880418,0
1649.246277049604,0.3319230239811017,92.79652303458066,0.6438998008026042,18.456366875322622,1749.594805808188,0
1465.7057722975599,0.22186807697846028,90.37282814912723,0.5464853033202522,24.240563204179132,2440.322592747496,0
1357.2123240589663,0.1290184856986429,99.45557216193558,0.5514142376537825,24.597711030287797,2116.876360216571,0
1657.9170480466196,0.3335431059009723,104.10472148576595,0.5110243659596365,26.9715790381209,1765.1560397109527,0
1232.3552890159524,0.293102786028166,93.46726381536725,0.6206882369129341,22.305101099576348,2060.5384049027653,0
1762.3527372103513,0.2257645147778528,100.31195593010929,0.5777635776099905,22.85903432686477,1275.6202387964631,0
1261.4651884581242,0.4320195072377331,99.29241800997015,0.61307422020046,24.281933197893782,2241.781647107115,0
1454.03281404121,0.2670003139439077,94.06301726940218,0.6022051162165488,25.913192198071194,1535.9699729066351,0
1323.0277051427977,0.48321954395969124,85.03823151836285,0.6121582351953215,25.690964611191003,1887.6724472011483,0
1258.8972546465968,0.12096883789568108,105.78157635364086,0.548234875749976,21.99977689704367,2029.2606598275313,0
1771.7536454353803,0.5580736624175646,103.0113132377428,0.6481107759930338,24.75452277314933,2891.155374598245,1
1329.3874186757091,0.32023792002674095,118.40439481523413,0.674409450211423,22.559243421071855,1772.3292585140287,0
1547.306744122637,0.28037799968724847,105.41821951392174,0.5506136760751109,25.719493204353117,2177.920997511451,0
1399.699593830236,0.29337412931993073,101.59805595588556,0.5279070965452506,26.158564275019636,2559.360111668204,0
1423.147873630392,0.2821909741302494,89.51421777325056,0.5313678491634894,25.56667657329538,1800.9383784348802,0
1726.4894382917419,0.4230439892564023,95.87347685540298,0.5951358270224757,23.462096367080488,1856.1363261283252,0
1621.9612853415322,0.2767337578794344,89.89527296046109,0.6509215705348654,26.064316595873,1717.1224518499464,0
1307.6972848168566,0.34613956153642106,91.6667134834705,0.5414732385579286,24.25649933570845,1803.7304855106272,0
1552.753902321846,0.5714131629192538,94.783872655028,0.7000443642719375,27.30445128990921,1778.8188680747767,1
1349.761863840825,0.43590893540769526,112.07787531315338,0.5389441673201559,24.764161630951484,3152.0701863207732,0
1500.1878795459536,0.19414820195203233,91.20496229801518,0.5718959828639717,24.796344580996283,2258.2134133694185,0
1454.2787150926313,0.36697219721866287,112.47103920659394,0.5566639425975513,23.879961559452273,1786.3562526331798,0
1513.4091064856952,0.1903464504190871,83.52195516220605,0.5549962104910704,25.968726323476368,2772.230104011085,0
1797.8646339297268,0.2311452107352293,97.69108801146247,0.5773054623830239,26.36388007721019,1661.22043523955,0
1639.4933923447454,0.096056830008935,107.50268346179247,0.5627419714765899,27.288473921895918,1791.4884690360645,0
1241.0591682333275,0.5224559662613003,100.67600540997226,0.5957919024180531,22.44257998527766,1416.1621433297428,1
1636.9783662494347,0.44254455546585414,104.98325135778998,0.6402997953984093,21.098989828548387,2568.0009743100723,0
1333.778884301329,0.28173901881807417,85.03002612234775,0.5481416244320506,24.891656344485263,2325.3733443700835,0
1454.4543899347746,0.28734950491559774,90.96567774513869,0.6142020449141008,22.67261084500154,2641.6664715360944,0
1777.1428967232305,0.2234720927171523,91.81968446675205,0.6284514858273659,24.138932061681416,2283.989615338365,0
1738.5505558910215,0.4130144556883575,89.6398599172565,0.5471065595984028,25.380715546523362,2230.147266946582,0
1459.6016460762169,0.21425457616627874,89.44816583167247,0.5784933287936752,23.939210176063714,1749.2975233476025,0
1430.505146192672,0.35530385405006976,93.61009106254232,0.6073313297472793,24.445797078393074,1272.052556050965,0
1211.3134581345794,0.24744817590440316,82.27074270351304,0.6195930258153614,24.92022022958786,2008.561340370946,0
1634.4667921782702,0.18302933026616258,107.55702120356005,0.6513114306863367,21.193006527587332,2375.401532324565,0
1267.5047452646131,0.2883691092708652,89.55184313816146,0.5710001943363144,24.15860080505721,1356.5546354248563,0
1463.3063976081428,0.21726758754058617,96.5239583829278,0.587042935781776,23.9142618922488,2125.907670284241,0
1774.0779988358713,0.2792123090971291,106.62459896765617,0.6253595468253155,26.353479729263658,1329.055370352181,0
1334.527623161547,0.19428648890842962,104.95255212246242,0.5136282101063266,25.075263389411827,2268.999761565899,0
1205.7178688997355,0.24276385309479745,107.49310811767968,0.5724699724232778,26.652737693992975,1175.9920328257558,0
1298.0507679460004,0.14548751600336388,107.08355348846447,0.5445208282072748,21.097642213622148,2036.2055838798087,0
1699.783200169006,0.24092510680038426,106.84695514293685,0.6253734449191878,27.04092652784709,1346.7055626649685,0
1221.6977082095518,0.19997544970738235,104.69376758289658,0.5795694287035134,24.17319441344202,2353.872456392285,0
1470.5260393409753,0.3654923498204434,101.9672265788472,0.5920352595446677,24.143862911393246,2551.792764648151,0
1635.8801051589421,0.34885883195693945,94.52123821938707,0.5987899844786858,27.675668899197884,1393.9127478280727,0
1344.013172507036,0.14561515226123478,98.96412917757615,0.5539725807965459,22.06351969939439,2318.43563742622,0
1505.0389270312967,0.3135520063366671,95.64295090067041,0.6152026473164821,27.1264194879356,1408.1839761466836,0
1445.9315525633929,0.4956703266390583,86.40325155780205,0.6188909601329166,24.024258954458563,1867.459937741335,0
1294.2459457210066,0.2438150569061676,99.29343871981679,0.5171451063826819,24.57699840264826,708.1560238725363,0
1362.3669470900797,0.15691521886262969,87.38067245891727,0.5949584295415574,29.115764786946002,1970.3131938058582,0
1702.6208144228394,0.1624315267985059,90.77261415982775,0.704593672111826,25.09462538968547,1185.7535486497036,0
1282.5756836094688,0.49922297566213353,104.88261991681073,0.5994608486454087,24.01741539101228,1541.227952872804,0
1236.7306605393478,0.2823487322008977,94.27359756212998,0.6815486995952224,24.343539699858383,2771.0706901408303,0
1594.554749938519,0.35881457094895,98.8922800710367,0.5497891991856237,27.57477167132752,909.5860940363384,0
1212.8349144587262,0.34947893279951586,95.16993255418168,0.6154479174162246,26.200217007245815,1381.5150851347762,0
1214.5422738497782,0.49741354818500794,92.39619352571947,0.6100921087219094,24.8287328859386,2320.156476831503,0
1295.0916656613738,0.3631839416167095,83.35812160250259,0.6269450578660368,22.653609416603793,2253.811705926618,0
1761.248597073126,0.32859614121026326,109.43663773422105,0.5864495623721637,25.33336738391134,1637.0343899641243,0
1241.236729007178,0.2861392917491522,105.16897857426571,0.5486985100555135,26.276857773952255,2244.21152413818,0
1443.67500861067,0.2806762824811281,92.02398675994854,0.5572942664035009,25.527004944288667,1981.9986314295556,0
1781.710452612284,0.27484061867410053,100.49664914774138,0.5768756585957338,24.45534829410162,1873.6688367002841,0
1274.9092155192288,0.35544414356104387,88.99067116716647,0.6239634471679779,25.441466698574192,2530.4223967959406,0
1389.720273449409,0.3005725209213232,92.74081789756914,0.5721448626090362,23.246263185402867,2210.4455561434884,0
1764.9021190446856,0.21423589708792692,93.03917980012397,0.6349013932621498,29.338058152351547,2205.06995755794,0
1618.8475976176512,0.35087583160401703,91.00674976439608,0.6231837152497587,18.930976419061526,2295.6808929582667,0
1296.4041349246206,0.3470173853975572,87.95249093849635,0.5624470911299837,23.676357288176924,1636.164688856053,0
1318.6408637491063,0.143506559061546,114.99598171752905,0.5727322974130852,22.83851237642575,1528.2097626331047,0
1302.701297762216,0.4249744112367552,102.73661938469587,0.5367680010188843,26.19550824376379,1270.4904760247416,0
1470.4732371551636,0.26282435395535025,96.74843777596926,0.5953921088687654,21.290519355489884,1129.8311244686138,0
1606.0719427818387,0.36188855561200334,97.45200512751639,0.6384377062443602,23.437367502107968,1917.0802498066048,0
1733.9215792646664,0.3412490093015229,98.08764989316465,0.6505805631350378,25.067078600777975,2478.8983986634553,0
1518.8368453410344,0.3243123331679352,84.30373874496358,0.6094847301538908,20.98041602610205,1227.406126424316,0
1794.2533333339593,0.2981335116602852,99.68010014883558,0.5321779652652607,23.780150592840585,2791.8547564631044,0
1418.7979239141969,0.23468165159695684,89.42260575961093,0.627939061102003,21.921200484977085,1423.0150860501894,0
1318.4347642512344,0.25935335824283456,95.62286290022887,0.6000597782842303,28.692410463508413,3328.3256903626534,0
1235.1870355976853,0.1964082572991328,101.5941034413739,0.6034394956774779,24.646408795572192,2369.0980390185423,0
1323.55560054428,0.40805383375020443,105.24421151581373,0.5680481121321688,22.77318958502631,1494.6575534936974,0
1235.8273015541963,0.13207606980484488,106.05488426673786,0.5422503809453669,20.50245052267676,1752.8977424204036,0
1523.1269240481845,0.18936312781782827,84.34959957928774,0.6246668065067942,24.79936146188298,2276.282184593439,0
1649.3972322110735,0.1548392425518023,89.88928054494029,0.554928412871343,26.606930798252847,1693.1033699805214,0
1431.0159698292011,0.14718465081128856,102.4577525355576,0.604616416832739,28.043822327923962,2020.495190065854,0
1291.8161482561843,0.03193722571318969,83.15885862643952,0.5768328279982359,26.545043960109567,2148.937744185666,0
1287.934942166046,0.13897322933725736,110.24538327825783,0.6694399484133201,20.802130490722032,3711.3156133058346,0
1395.731789651914,0.31500738703272607,97.51839606127632,0.5399359125725253,21.21282935387734,1423.8719661114797,0
1486.3087883224232,0.19152406270069822,100.90650975213173,0.66889844715525,23.333859668380754,1939.115533872337,0
1244.4397645123217,0.3966504451275268,102.70839646472696,0.6240158048762168,27.02298992086034,1748.3951890401286,0
1743.2712483450791,0.24694195278511025,94.24994928236767,0.6438362176318857,25.555880870207716,1684.7758689911548,0
1779.052934529564,0.3473073617790967,84.69460542841557,0.6155474473808535,28.851764032329548,1565.9279749065327,0
1303.1183353860436,0.36860653593150905,98.23221012730663,0.6112829844790202,24.288960998795815,1807.9025301988313,0
1596.4331169726056,0.33667036866988853,101.03125152369981,0.6732775713949577,29.816191428946443,1393.9955796855616,0
1662.3283936055545,0.15382839510429108,101.17320250236749,0.6720302240610943,24.568489847863397,1257.5219856877275,0
1798.144778067337,0.20108701013062522,112.96139009182184,0.652465595381357,20.03356701208162,1547.4774676178556,0
1602.7600956375431,0.24493223960683363,104.45908427567971,0.5814485547645242,22.393490150786985,2087.9433753663757,0
1746.4068924887815,0.3969360884890376,75.50387439892799,0.6060988079028549,21.32227539102784,2147.9390409502444,0
1728.7847074570927,0.3884556803515871,94.59531936117158,0.5631008682006614,31.869654453895258,1966.9488039096752,1
1667.3677265011706,0.3496604377488519,98.4514549374165,0.5622940738701481,24.01651668805642,2134.2156899977545,0
1489.4645721369043,0.1786888378632816,94.9992100263876,0.4895850420103979,27.617083728515283,1612.5695041469535,1
1266.8150612489278,0.26327232225447983,116.53168344825,0.6063363952676911,24.641699486549147,2160.908412192695,0
1638.8903669664664,0.32575034214483406,98.31360918306743,0.6323691428258414,21.369715967993994,2043.6804868552656,0
1204.4669209825388,0.23118630044658317,94.3983906557106,0.5733910310749509,28.805544877518926,1743.942657973507,0
1385.9692958110975,0.4042777229236662,95.90610455357209,0.707952224691093,24.445861084734254,2781.414961527107,0
1501.8076228339605,0.12946441703251377,85.56506319719541,0.5858481997006113,26.74887437417665,1604.1709455410771,0
1505.2968007764416,0.36383893348486845,99.05292187401265,0.5432440157397778,29.27263836277158,2646.9929051005365,0
1437.1756095293124,0.43919314995252456,93.12219885341645,0.6203167895219981,23.84135696897802,2063.5312970563405,0
1484.5883788942488,0.3256242404134901,96.6454183070759,0.5857600361312966,22.093508252825355,2809.9596277557985,0
1704.5694509678897,0.19894375831345473,107.38977278881092,0.5580857844949981,19.535742751592032,3086.8169693839864,0
1653.351712622094,0.40364012128779486,112.00629823858092,0.5717523191478328,21.881405616696256,2077.5558134766657,0
1625.256290862397,0.35330205284341076,113.00614810751225,0.6401985482743099,22.71810032999236,1648.016847760793,0
1456.0519828369156,0.21667412005494036,95.45070856256768,0.650940145983584,23.008563596194666,1746.5286937897104,0
1730.280190852584,0.1620716901534085,109.40260500802849,0.5986400728742286,26.67259365397694,2448.4843383719904,0
1263.6467719363238,0.22810034539573354,96.57586166365931,0.5521189867349339,20.350808015701205,2153.773722832469,0
1664.818488504609,0.48450023439428413,90.59030008925323,0.6270615956492438,25.79770288113923,2495.3300020820175,0
1641.1021712519275,0.31638579981118853,91.34890362932991,0.5317868688316505,22.478701350230462,1915.6856490618675,0
1658.1421010751724,0.2460457293249617,108.78037238954592,0.5739118346084183,27.027632720843663,1677.1093655816785,0
1441.5989982728418,0.19981198294772176,109.04268370014091,0.6402900952854564,25.590103101509314,2807.2227625549035,0
1451.6332832160422,0.3070342548565654,87.72212105773784,0.5576102849497309,27.50552587560436,1831.8927253752947,0
1413.6768504659572,0.2863598191086169,83.39570885178827,0.5958456268884368,24.26038614053439,934.161330311385,0
1525.876417132038,0.2448306480038486,91.3650598175246,0.5861803753647313,25.775320462473584,2205.1996086612507,0
1650.2695340482735,0.3575038598959313,101.14443823129281,0.5439753667449665,22.744973342910637,3341.152869602436,0
1648.287427550494,0.24653697052011728,111.33347262278772,0.566557860525765,24.710336106589423,2488.801987045544,0
1712.2813057481003,0.34557361123147007,102.88401441386263,0.6032523754426783,22.488954561303135,1533.7447244202867,0
1467.451086423642,0.1983035845734747,115.86094454235882,0.6038915788323213,19.593476214471345,2315.1904089984178,0
1724.20403650144,0.4907273224238127,84.64282558035937,0.6770848225001249,22.391941647792674,1553.1767824281605,0
1443.4149719033442,0.17678826168558914,102.96556360631267,0.5683560224879269,24.012501810804935,1827.146907549849,0
1654.0339101329955,0.23070956178991797,101.41419211953213,0.585120737832963,27.435055386988843,1293.4078483132328,0
1641.9576292296347,0.275372815115997,95.95983490731469,0.6358496479897625,25.767124429679935,1768.0979895043502,0
1232.289667105374,0.34053068267798414,92.6410038937391,0.5816366373397468,27.222509954306968,2115.4933632675156,0
1316.7158527078013,0.3217229964144283,116.57822215599961,0.639209330678602,25.671680111725873,1866.769497638004,0
1773.8152738981498,0.3882592579457753,89.87454179507091,0.6146636094289812,19.356775444432486,2559.406747523036,0
1565.9260053410364,0.34998082520317475,85.82397431097357,0.5572143163602804,25.18451302385221,2683.0414960741036,0
1672.1919770061459,0.47043765879968646,91.89567092499311,0.6071925498441064,27.500213993165744,1945.202289606858,0
1764.499041674997,0.07857069203399797,112.27588529698754,0.5516362270204709,28.659855351275763,2013.9546125015208,0
1771.42546275209,0.35286735720881035,100.30822993065524,0.519191366166357,31.10201666774764,1680.7794599653962,1
1570.5759789849049,0.2879351491778455,98.3693530412016,0.6349755420208544,25.803625152138434,2199.3389242497574,0
1604.0637319934012,0.32838532038265145,109.83389443058695,0.5950868187659206,27.726830231011682,2277.9852357770856,0
1253.2945994489041,0.23421073924474606,86.76187537683657,0.48886221598367907,28.62820836734089,1946.095967391057,1
1443.1418669588486,0.3191367853132804,99.69345557079868,0.6236080414204883,22.969010027771454,1632.7663380835945,0
1662.560658771966,0.2999470260250525,97.54004414045443,0.5104981677124878,28.579595350434015,1958.833661890345,0
1357.4496168544079,0.3887760465889649,89.8229386683678,0.5888912027608555,23.659224531635246,1219.6985920755383,0
1683.7581566257595,0.49831294050813035,105.27777971305983,0.7202193287682942,26.509768785785983,1482.002654266641,0
1647.935743206714,0.16289450671626896,102.67277539509087,0.5207554737107145,25.661402787239382,1845.3496766498606,0
1617.0820314712587,0.07233024852107045,89.64650848472786,0.5297581736106258,22.785393610685134,2206.0410431022524,0
1491.0197092847347,0.4770942472968444,91.25712457369697,0.6090511379976848,26.750511918515997,2084.805786284567,0
1464.2429038081873,0.45297375903216486,82.36155683088899,0.6799806751356817,27.096768731515276,2167.281261448912,0
1641.3105898784215,0.3565391470038497,83.26905391967264,0.5631278094900032,24.051131667441627,2292.339974624043,0
1429.5338876911524,0.38328263823311254,86.27098201458776,0.5289084610293032,24.882173481404752,1153.5031086072263,0
1289.1118686341506,0.14940305598062872,100.09363788100723,0.6335144739705623,27.411489764914744,2141.3934713947224,0
1753.171001873487,0.2214344730780039,111.85411606460218,0.572912025210405,23.572773580203183,2094.727709539399,0
1578.5490948936756,0.13734019928868443,109.52247051017886,0.6478093049777441,25.523213493852182,2321.9604776525707,0
1664.4481698652762,0.2619218863713655,106.81629710479643,0.6382617395088643,26.042126302029697,1751.7357429692388,0
1556.273853621022,0.2978661777359793,119.45563640741229,0.535166275433647,23.269095991565493,1801.233586038454,0
1234.542560174025,0.19098645076695134,95.97610089074652,0.6755046075051656,27.47440563103555,1442.9588401927622,0
1680.84056074789,0.22835532927355073,101.71253240667005,0.7253317859522831,23.554848951650722,1465.0409178674445,0
1443.065503711163,0.34031822607873796,118.41811555343747,0.4966195824417809,22.378634496398984,1694.1165165585444,1
1509.5238949529462,0.23987405131265394,86.58912432742682,0.6246684624506943,22.536386347772652,1695.0383986076258,0
1539.104037919912,0.3004233396064826,110.35651596737134,0.6223328623761276,25.166798903708223,2459.3268501807697,0
1457.418265873008,0.522389645618607,90.90055664566303,0.6024096151120004,24.914862585035138,1808.9125806436145,1
1639.931158507629,0.43911200856267507,110.5840862023969,0.5456869347770961,16.908017355937776,2259.8684261952794,0
1246.481010591685,0.3334211756619508,95.76220591698686,0.5650855671463619,26.35667853805649,2366.276991037689,0
1727.5192129040927,0.1519040100260771,99.9855589836478,0.5739541670131402,25.99882243682405,2011.7381823211306,0
1407.5324982667598,0.4420277876562191,100.40441812086141,0.5468652230281349,24.75494579022967,1480.2613735126074,0
1510.272558158673,0.3229710326448234,97.15570838364725,0.6228212609605589,22.97516825852721,2317.3230832382333,0
1278.3912707981424,0.2687084936127724,96.83458782052266,0.49721088695621435,25.685038325526538,2488.0555352834326,1
1628.1854895577833,0.36228337639560165,109.0311601814822,0.6007795113492277,28.147291903219667,2197.070932032125,0
1412.442399139758,0.23975720953882745,81.38727293888539,0.6277418681406463,25.512893310847307,2249.7479530228347,0
1270.3215661381676,0.27336474535838323,90.22381861410942,0.5194900641373246,24.41059867632108,1811.656399070594,0
1669.8701017379121,0.19941205290422143,104.54214710424003,0.650177675716604,24.965487510870144,2191.0474391132348,0
1227.197802079985,0.20491696103600504,99.68975944283542,0.5403251964151253,26.827588898177616,2163.725958657615,0
1578.1159658805268,0.2915917209535113,105.69944312013156,0.667332248315025,24.809241134699693,1785.9401226167788,0
1572.0468972059805,0.26767589932726266,99.21193207432175,0.6200907644604444,25.643832680975642,2433.641381555983,0
1644.532538679195,0.2546744829352638,101.42818130714427,0.6370170412963353,22.167842628061848,2094.824110508076,0
1534.6397517330977,0.3573372618842101,103.17496936048116,0.5987198762915299,23.94656678553664,1664.409794543631,0
1789.176472176825,0.30652220921286377,95.55764128102356,0.6707385264464277,26.15176215582429,1756.993470872833,0
1617.5274947516639,0.13776050138120474,101.61270749495556,0.6072653539770847,24.2927728773611,810.0593277986616,0
1398.4447536363157,0.38362057050992343,94.82875429402021,0.5214568405246885,23.815263097253535,2443.119813829419,0
1272.0411802203944,0.4030827562369785,89.3550383355839,0.7305161989050886,22.96076128812468,1220.7871848561822,0
1246.7878253452634,0.32447773452746076,91.08789460761699,0.6143176135646432,26.01857822744239,3029.9841704893324,0
1641.792707588844,0.40467466468985946,98.93690477951716,0.5556864464919924,27.302480044767034,2052.7598320763464,0
1281.565610539439,0.188580722788255,84.2930125871428,0.6391816093111471,18.20993997599073,2871.767698220441,0
1737.2050339862221,0.3660195452464783,100.59484561733859,0.5994845165185824,21.923124038303364,1577.0781371826788,0
1716.8757487814419,0.2918385842410561,90.50396957843436,0.5575229770829161,27.077868343170763,1918.6764816909629,0
1508.3805257042416,0.14683817760542636,91.34859120871185,0.5605886864469828,26.63730663594756,2517.4423905088506,0
